Tweet ID;User;Tweet;Labelling : zahri;Orang 2;orang 3;hasil;;;;;;;;;;;;;;;;;;;
1585249710876786688;Supono;lohh bukannya pertalite sekarang ron 88. https://t.co/K9o5Qw1hab;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585249676668080128;AniesKeren;"@pertamina berupaya melakukan upaya menyaring para pengguna BBM

karena selama ini Subsidi BBM pertalite mauoun sol… https://t.co/fx9AVj9Ffu";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585249612579090432;No Name;Media abal abal kok senangnya percaya ama pendapat hoaks ... pendapat tanpa dasar ilmiah kok di percaya ... dan sud… https://t.co/ElFCvWwFpF;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585249114190909441;flo;@OkaSaptono2 @ptnolpersen Mungkin Pertalite habis;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585246533699584002;y;"@Widodo64194059 @SugiKawuloAlit @alisyarief @zackxy2021 @musniumar ""coba buktikan gue merebut hak orang miskin!""...… https://t.co/5XqBJux2j2";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585244948429156352;jeje.;Pertalite dihapus kapan?;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585244283979714560;Ahmad Burhanudin;Isi bbm: dari jauh wah tumben jam segini sepi. Pas dideketin, pantesan pertalite nya abis wkwk;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585244012386353152;f.;@Fahrihamzah @erickthohir Skr Revvo 90 harganya 12.600, artinya harga jual Vivo msh dibwh harga keekonomian Pertali… https://t.co/qy1XMBvQ7Z;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585243917335027718;Verr ☀️;"Usai Keroyok Wartawan, Mafia BBM Pertalite Bersubsidi Diciduk Polisi
https://t.co/n9O3ApjmAH";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585243914084442118;Verr ☀️;mngntri pertalite😀 https://t.co/S7V0AkTgRq;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585243910527680513;Verr ☀️;@txtfrombrand udah ganti Shell semenjak pertalite naek harga + ngantrinya yg panjang alaihim 😌;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585243907113164800;Verr ☀️;Mulai dari ngakak karena masih sering nemuin pembeli bbm yang goyang2in kendaraan pas isi wkwk sampe info yang dian… https://t.co/DYTdliDSOu;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585243084249440258;M.;si paling vibes old money padahal rutinitasnya ngatri pertalite bersama mio soul 🤓🤓🤓🤓;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585242973318443008;itsme2pick 🤯 Dearest;pemerintah terus perluas pengujian mutu bbm pertalite #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/wHPWSkDJbC;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585242954587082754;Ini El;@txtfrombrand Tapi kok pertalite skrg malah jadi RON86??? Chaaakkkkzzzz;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585242854762643466;y.;"@sausdynamite @detikcom Ya tapi kalau mobilmu hrv dan masih mau rebutan pertalite...

gimana ya.";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585242269396836352;Jona#JonniNainggolan;"@Adrian36458363 @VIVAcoid Gak perlu nyolot bilang kolot,membandingkan dgn inggris segala.
Kalau bbm kendaraan mu masih ngantri pertalite🤣🤣🤣";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585242022805667840;jen.;@detikcom Lah bukannya pertalite juga 86 ya yg kemaren ke spill?;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585241920607256578;jen.;@collegemenfess 20an cukup klo dia pake pertalite;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585241716613087233;youaresee;@detikcom Lho berarti pertalite diapus juga dong, kan dia 86 *eh;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585241250516459520;fy;Dipaksa pake pertalite padahal pertalite kualitasnya busuk anying https://t.co/CnVWQazaU7;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585240420900306946;fy;@faisaldikam @txtfrombrand Sedang ada sedikit penyesuaian pendapatan lah koq ga lama kemudian malah pertalite ikuta… https://t.co/zXRHGuW5GJ;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585240123012419587;Dias;@richari_n Ehehe pedahal pertalite juga 80an itu ron nya, klaim doang 90.;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585239990367555585;Nuyuy;ini antrian pertalite udahlah bikin depresi sekarang malah ada prosedur scan ala ala ngentoooot;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585239618114719744;fit.;Irto Ginting mengatakan, dengan kenaikan harga BBM subsidi, hingga penambahan kuota, konsumsi pertalite dan solar m… https://t.co/ugCtnKPgvL;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585239335678660608;⛈️;Pemerintah resmi tambah kuota pertalite dan solar untuk penuhi kebutuhan masyarakat hingga akhir tahun#BLTBBMBantuM… https://t.co/lwwY2uY5XD;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585239331937353729;Slebeww;Pemerintah resmi tambah kuota pertalite dan solar untuk penuhi kebutuhan masyarakat hingga akhir tahun#BLTBBMBantuM… https://t.co/5XllrTaWZT;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585239056124096512;✎10J🅰️nuari;Pertamina Sebut Konsumsi Pertalite dan Solar Masih Stabil Sejak Harga BBM Subsidi Naik https://t.co/raN04rdUSv;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585239048427569152;Bangun_pagi;Soalnya 'klaim' nya kan pertalite punya oktan RON 90. Lah kapan hari ada oknum yg ngecek oktannya cuma RON 86. Sama aja boong 😭;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585238606301769739;nguyen;"Premium tak lagi dijual seiring dengan ditetapkannya BBM Pertalite sebagai Jenis BBM Khusus Penugasan (JBKP). 

Nam… https://t.co/qjPAijxFMN";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585238238230622211;RamboMikami;Menurut Corporate Secretary PT Pertamina Patra Niaga Irto Ginting mengatakan, hingga saat ini BUMN menjual BBM pali… https://t.co/i5mtsUDwY3;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585238009917865985;unsfess;@Tomorrow_WBB padal ron semono vivo ok2 wae, giliran wingi ketauan pertalite ron 86 sepi 😏;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585237756737105922;H&G;nek @WYogiswara menghimbau tidak menggunakan pertalite https://t.co/f4annqDnRM;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585236573729136640;𝕻𝖗𝖔 𝖓𝖆𝖙𝖎𝖔𝖓𝖊 𝖊𝖙 𝖕𝖆𝖙𝖗𝖎𝖆;"Pemerintah Resmi Menambahkan Kuota BBM Jenis Pertalite Dan Solar Subsidi
. 
Kalimantan Tengah
.… https://t.co/LtyzJVh4DK";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585235100132048896;BANTENG SETIA NKRI;"Pemerintah Resmi Menambahkan Kuota BBM Jenis Pertalite Dan Solar Subsidi
. 
Kalimantan Tengah
.… https://t.co/GSieIgFTYe";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585234676939214849;Motomazine.com;"Pemerintah Resmi Menambahkan Kuota BBM Jenis Pertalite Dan Solar Subsidi
. 
Kalimantan Tengah
.… https://t.co/pRFZoDm1Lw";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585234666420043777;ProNKRI🇮🇩 *just 4 fun;"Kouta BBM Subsidi Ditambah
- Pertalite 6,68 Juta KL
- Solar 2,73 Juta KL
Luar Biasa Kinerja Pemerintah… https://t.co/8HOPhJPH3P";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585234239569932288;Kickyn;"Kouta BBM Subsidi Ditambah
- Pertalite 6,68 Juta KL
- Solar 2,73 Juta KL
Luar Biasa Kinerja Pemerintah… https://t.co/GTSPtaU7Pn";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585232669415460864;Mie Dok Dok;@txtfrombrand Hasil cek ulang pertalite, kandungan oktannya berapa? Kemaren kan sempet disebut 86 😬;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585230015414706176;🔴Merah - Seratus💯;"Terbaru Harga Pertalite Dan BBM RON 90 Lain Usai Revvo 90 Resmi Dijual, Termahal Rp 14 Ribuan 

https://t.co/8NAbMueAL7";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585229774234189825;🔴Merah - Seratus💯;"Pemerintah resmi menbambahkan kuota BBM pertalite dan solar subsidi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/P7J5maONOK";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585227723852906497;O-rhinoceros;"Pemerintah resmi menambahkan kuota BBM jenis pertalite dan solar subsidi 

Jambi dukung penyesuaian harga BBM… https://t.co/i2uiWR8WJU";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585227268212678656;Indonesia Jaya;Mulai 1 Januari 2023 BBM RON di Bawah Pertalite Dihapus https://t.co/Bt1jxia2ms #TempoOtomotif;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585222170237468672;Surya Khairul Nizam;@s_wallichii @txtfrombrand Tips kalau ganti dari pertalite ke bensin lain cobain pertalite nya pas udah mau abis, t… https://t.co/NlPPpTSXBZ;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585220110968844293;Iyoo;@musafir_papa @CNNIndonesia dan takutnya malah menyebabkan inflasi krna kelangkaan minyak bumi. emng mau klo pemeri… https://t.co/iBFcmXhgR3;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585219688128094209;IDX CHANNEL;@jeeeyzee pengen jualan bubur tim harga pertalite;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585217892098138112;chaiiiluvie;"Jumlah kuota BBM pertalite saat ini menjadi 23.05 jt kiloliter (KL)

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/bYmWZCZisb";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585216480173776897;Redvelvet;"Pemerintah resmi menambahkan kuota BBM jenis pertalite dan solar subsidi! Mari kawal sama sama

DKI Jakarta… https://t.co/3H46vD6hBC";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585216109820907521;Redvelvet;"@vstgyu Ga tau kak aku belinya pertalite doang 😔😔

Wokeh ntar desember sekaliaym taun baru skuy lah sabi 😉😉";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585215693641117696;Badik_Makassar_1;Persediaan BBM untuk pertalite dan solar akan ditambahkan demi mensejahterakan rakyat Indonesia. Rakyat Nusa Tengga… https://t.co/tDoLL6JevM;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585214834144337920;BANTENG SETIA NKRI;"@WiedYuli Bensin kosong
Pertalite ada😄😄😄";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585214481189441536;karim ning;@txtfrombrand Pertalite anjing gua sidamulih-kalijati 12km pp dua strip habis;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585214305523621889;karim ning;"Kuota BBM Subsidi ditambah untuk jenis pertalite dan solar agar stok tetap terjaga

#BantuanBBMUntukRakyat… https://t.co/39uJRZ2mGq";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585213309477085185;txtdaricigombong;"Masyarakat tidak perlu khawatir !
Pemerintah resmi menambah kuota BBM jenis Pertalite dan solar subsidi

Gorontalo… https://t.co/CYBoKEixNs";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585213045357260800;Hayudi;@detikcom Ga yakin pertalite ron 90;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585213039607173121;Hayudi;"Pemerintah resmi menambahkan kuota BBM bersubsidi seperti Pertalite, 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/gLBJiNP1Lo";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585211746431959042;AkuadalahDoamu;@pertamina Selamat siang, min. Sy ingin melaporkan di spbu pantura Patrol Indramayu beroperasi tidak sesuai SOP. Kh… https://t.co/jl9kJ1Anw6;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585210826927271936;dnipro;@s_wallichii @celotehthp @txtfrombrand Kok sama? Yg di atas kan pertalite yg lebih boros dibanding vivo;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585209447433244672;NabYL;Minimal kualitas pertalite diapiki sik https://t.co/LIpi3x26P2;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585209018284662785;NabYL;"Kuota BBM Subsidi ditambah untuk jenis pertalite dan solar agar stok tetap terjaga

#BantuanBBMUntukRakyat… https://t.co/zjhGk38aYm";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585208440615763968;Marteg;"Kuota BBM BBM jenis pertalite dan solar resmi d tambah.

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/1jlecrQTiI";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585208294439673856;NabYL;Wow Pertalite ternyata RON 98 😱 https://t.co/JTuUQ1x3uB;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585208028223401984;Diskominfotik Lampung;Duh! Bapak-bapak Ngamuk di SPBU Gegara Tak Dilayani Beli Pertalite Pakai Jerigen #RancahPost https://t.co/ypHk4sQyx5;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585206097904033793;NabYL;Duh! Bapak-bapak Ngamuk di SPBU Gegara Tak Dilayani Beli Pertalite Pakai Jerigen https://t.co/vsytQ0h5L3;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585204321930870784;priapekajaman;"Pemerintah Resmi menambahkan kuota BBM Jenis Pertalite dan Solar Subsidi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/Af7tBN5vVO";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585204308014174209;NabYL;"@Irwan2yah @pertamina @basuki_btp Ini aturan resminya.
Dilarag melakukan pembelian pertalite memakai jirigen/drum. https://t.co/1hZphWWx6N";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585202476302888960;NabYL;"BBM subsidi jenis pertalite mendapat tambahan sebesar 6.68 jt kiloliter (KL)

#BantuanBBMUntukRakyat… https://t.co/HdqjZrX4N8";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585201409267740675;ハンダル 🌺;"Pemerintah resmi menambahkan kuota BBM jenis pertalite dan Solar Subsidi! Daerah Istimewa Yogyakarta
Harga BBM Yogy… https://t.co/p707kDSOjm";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585201046967947264;INK;@na_dirs Gw ga yakin, pak @na_dirs mau kritik pemerintah...lha wong dagangannya sama kok, reseller isu kilapah qiqi… https://t.co/6AEqiDjcaj;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585199205114859520;Rd_lndr4aja0833;"Pemerintah resmi menambahkan kuota BBM jenis pertalite dan solar subsidi.

#BantuanBBMUntukRakyat… https://t.co/1vgAJirY0F";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585199176169979904;Xtreme Guns;"MANTAP! Pemerintah resmi menambahkan kuota BBM jenis Pertalite dan Solar subsidi
#BantuanBBMUntukRakyat… https://t.co/mw58frPOSM";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585196884821696512;romantic chaos;@idextratime Oohh terjawab sudah. Pantes dr kmren pertalite jd boros bgt. Ternyata ada kandungan EG DG nya🥴 mknya polisi sidak ke bengkel🤔🤔;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585194626407100423;Marteg;@idextratime Pertalite abis biasa lah Madrid ini mah;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585194575991541763;Babe;"hayo siapa yang masih pake gas melon dan pertalite???
ntar rejeki kalian bak buk terus lho... 
 https://t.co/OS4YeCVV86";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585194547898122240;LaNyalla Academia {LNM};"@celotehthp @txtfrombrand Wkwkwk sama kak😂 ini foto pake Pertalite edisi naik harga.
Akhirnya kemaren ganti Shell S… https://t.co/E62D8bGDZ2";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585193319717801984;WAHID F&D;@DanZ_nemesis @txtfrombrand Dan perasaan gua sih waktu harga baru naik, mobil jd brebet gitu akwkwkw padahal kompre… https://t.co/0r0YvTI96n;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585192990351724544;KURSI PIJAT JAKARTA Info Distribusi Dan Pemesanan;Bensin murah tu moral hazard klo kata dosen saya. Orang jarak deket pake motor, beli ke warung make motor, padahal… https://t.co/Sv6mkYtdLY;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585192318533251072;𝑲𝒉𝒂𝒎𝒊𝒍;Ngisi pertalite pp biasanya nyisa 4-3 bar skrg tinggal 2 bar doang skssk bisa²nya sehari ngisi 2 kali buat nempuh j… https://t.co/PPPc8yyEl5;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585191869646270467;Tedy Moel;@JHaduw @txtfrombrand wkwkw sorry aku nyindir aja, soalnya pertalite kmrn netijen iseng cek ronnya cmn 86 kan kl ro… https://t.co/J0E4oEV8PS;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585190686886100999;GhsNews;@mentalkripik @alfatabe33 @Odolkering23 @bagja_prayoga @txtfrombrand aku pake pertalite sering brebet...nyoba revvo… https://t.co/IOM9WV98Q0;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585189433166680066;suya hime;"Pemerintah resmi menambah kuota BBM jenis pertalite dan solar subsidi
Sulawesi Tengah #BantuanBBMUntukRakyat… https://t.co/LxeGhYMIJt";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585189219550777344;jeremy belpois;"Pemerintah resmi menambah kuota BBM jenis pertalite dan solar subsidi
Sulawesi Tengah #BantuanBBMUntukRakyat… https://t.co/lM1iR1xiyn";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585186909126815744;R̺̪̥̻̗̜̭̗o͍̮̖̪̬̝̥̠;@faisaldikam @txtfrombrand Oh di surabaya toh mas, saya di malang, kebetulan gak ada BP 90 di sini, ini jalan nyoba… https://t.co/bdoyekMtV3;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585185867655962624;chuu mbek🐑♈;@txtfrombrand Gws. Mau pindah ke sg tapi disana pertalite 34rb;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585184978190704640;adriana;"@gembeljojo_oi pertalite boross bgtt:))
https://t.co/JAMNbQ4w6z";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585184699248685056;JinX_Pro_BoluSusu;@_mandaputtra wacana pertamina ga dodol pertalite 🤣;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585183061205200896;Richard GN;@lexxaaxel Betul, padahal kalo ada SPBU swasta yg jual bensin lebih murah dr Pertamina sebenernya pemerintah jg keb… https://t.co/tOnMfwA67x;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585182677669666816;wan aiBon;@worksfess dapet cerita dari bagian kasir, katanya ada uang 100rb yg bertuliskan tulisan arab gundul. dan uang itu… https://t.co/I4HZmAuokZ;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585182577669070848;sun atuh sun;@BEMUI_Official Saya kerja ojol.. sebelum BBM (pertalite) naik sehari brkt jam 8.00 sd 22.00 abis bensin 40rb.. set… https://t.co/7nFuFEnhHY;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585182479358754816;EL.;loh pertalite bukannya gak ron 90 ya hehe https://t.co/2qTtQWea8l;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585182163880022016;Penafsir Ruang;@jek___ Bapak lu noh ngantre pertalite;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585181957310533632;aman;@faisaldikam @txtfrombrand bentar bang nanti saya share pemakaian saya hehe, ada perbandingan pake pertalite dan BP 92 juga;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585181207587094528;wijanarko;@txtfrombrand lah terus pertalite udh gaada?;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585180724122222593;Billy.;Pertalite ga dijual lagi??? https://t.co/qSZ7CCABH1;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585177262798036992;agit;@namakuedgar @billionare_kids emang bangsat sekali minumannya taikkk, mending minum pertalite langsung;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585175908625051648;Kompas.com;"@_guguspandu @txtfrombrand wkwkwkwk skrng beli pertalite 2 hari udh abis anjirrr, bingung banget
https://t.co/JAMNbQ4w6z";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585174468493991936;Siput Lampung;@txtfrombrand ini sebenernya alasan knp revvo 89 jual lebih murah dari pertalite pas awal kenaikan bbm;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585174132593135616;Siput Lampung;@ouraaapsp selang seling pertalite ambek shell super;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585173896201764864;Kompas Ekonomi;@txtfrombrand Mentang-mentang pertalite ron 86, jadi masih bisa dijual ya, asalkan bukan 88 dan 89 haha;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585173643314999298;ray;Pertalite RON berapa? https://t.co/dV9YpZdjEv;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585171250846240769;Official Account BuddyKu;"@akuluka pertalite padahal kena isu RON nya gak sesuai aja belum selesai kemarin.

apa iya Pertilte mau dihapus maksudnya?";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585171247071375361;Official Account BuddyKu;Naha didieumah pom bensin teh geus teu ngajual pertalite;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585170666084794368;I AM LIT ‼️;@txtfrombrand Tinggal ganti nama sih ky pertalite. Ronnya tetep 86 jg gpp;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585170496886562816;søn;Yah padahal baru kemaren ngerasain Ron 89 lebih bagus dari pertalite. Gimana sih pemerintah ini 😭 https://t.co/X01aF6T2q8;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585169600270176256;purplepeople11;"Negara kalah saing,maka nya kualitas bbm dan literan nya di benerin
Mahal doang pertalite https://t.co/M3FQZc3klV";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585169472692051968;Just Citra;@txtfrombrand Apakabar pertalite yang ron 90 diem diem turun jadi ron 89 dan lebih boros smenjak pengumuman naik?;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585169359932379136;Info Gms;@detikcom Akhirnya Pertalite 90 keok lawan Revvo 89;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585168033722822656;Mena Oktavia;@txtfrombrand wkwkkw pake pertalite ngisi 30 rb trs dipake PP 40 km tp gasampe 2 hari tuh ceritanya gimn deh. cepet bgt abisnya;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585167465998614528;Liesel Edeline;@dutaSherliana pertalite ga naik kah ?;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585166470719635458;𝕋𝕪𝕡𝕠 minta maaf 🙏🙇;@aldysuhanda_ Inget pertalite mehong bruh🙂🤏🏻;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585164575124738048;MOTOR Plus-Online.com;@masonyis90 @txtfrombrand Revvo 89 bang... saat ini sedang jadi pilihan banyak orang sejak harga pertalite naik jadi 10rb;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585163255496200192;Ladawn;@txtfrombrand Wkwkwk lawak, tapi memang sekarang mending pake Shell walaupun mahal tapi sebanding sama yg didapat “… https://t.co/vweTXIP9cv;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585162639013216257;Siti Susan 🇲🇨;@DanZ_nemesis @txtfrombrand Dulu pake pertalite dalkot gampang bgt dapet 1:15an, skrg 1:13 paling irit 1:14, padahal ga macet macetan amat😂;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585161065150963712;tempo.co;@detikcom Sementara itu konon pertalite cuma 86 Ron nya 😪;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585159850027548672;.;@faisaldikam @txtfrombrand beat 2017 pake shell super. tiap isi 3 liter : 41 ribuan. dapat +/- 160km, pengujian dr… https://t.co/agbv3VIKzD;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585159758814015488;muhamad rianda;@MadPradana @cahkalemlur @alfatabe33 @Odolkering23 @bagja_prayoga @txtfrombrand gue pindah dr pertalite ke superjug… https://t.co/BbKcA9jQGu;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585159159745753089;jaytan.bs!;Pertalite kalah viral sm Revo, akhirnya produknya yg dilarang https://t.co/cOhk8cpG4Y;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585156223715794944;Putri Dekantari;@BukanEsmelon4 @txtfrombrand Pas pertalite baru naik malah pernah menyentuh angka 7,2, tapi yang ke foto cuma ini https://t.co/l75ND1VXP9;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585155895423795201;Padil Yuliandi;Cie pertalite ga dijual lagi cie https://t.co/ESQyWJeJmd;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585155679396171776;tyusu;@onni_saputra994 @Suara_Lambung @CNNIndonesia Bener bang.. mending Pikirin tuuh motor biaar ngga ikut antri isi pe… https://t.co/VesY9kWXZf;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585155268203380736;Kinandewi;@txtfrombrand Dih gak mampu bersaing sama swasta malah bikin regulasi baru. Bukannya perbaiki noh kualitas pertalite lo;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585153675692953600;Royan0178900;@txtfrombrand Pertalite yang aslinya pas di test ron 86 itu gimana? 🤣;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585153303184564225;Ogiii i nya tiga;dibenake sik pertalite e https://t.co/z3pV7rEICm;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585152288947335168;Flower Child;Pertalite ga dijual lagi dong ya? kan yang aslinya ga nyampe 90 🤔 https://t.co/xnqnj8nvLn;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585152285965193216;Ahmad Badaru;biasane isi pertalite full iso tahan 3 hari, iki coba shell 3 hari wesan sek onok 3 bar ndek indikator padahal rute ne podo bendino 😂;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585152262380617728;B.M;brow awal bbm naik harga gue isi full tank pertalite 45k buat 2 minggu bisa, sekarang cepet bener anjay abisnya mas… https://t.co/b8WYYdKKDZ;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585151949292572672;penganut;@txtfrombrand ciye pertalite ga dijual lagi donk https://t.co/zfghZVAV5N;1;;;#N/A;;;;;;;;;;;;;;;;;;;
1585151481430147072;Saeful Amry;"@detikcom Berarti pertalite ga boleh di jual lagi dong, kan kadarnya di bawah itu 😂😂
Cuma tulisan aja 90";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585151069016928256;aretuP;@txtdarigajelas sandal segede gitu kaki bengkak kelamaan antri pertalite;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585150864096124928;Y U D H A;Tak kiro tuku pertalite tok sek antri tibake operasi yo ndadak antri https://t.co/0l0D29as0B;-2;;;#N/A;;;;;;;;;;;;;;;;;;;
1585150648819265537;kang.ghibah;Sabar adalah kunci ngisi bensin pertalite di Jogja;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585149858536906752;Mellagustin;"1. Sudah 7 tahun, sejak tahun 2015
2. MyPertamina dan Pertalite
3. MyPertamina Tebar hadiah

@yahyahrk https://t.co/IwPie6G5y6";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1585149728664465411;Rama;"@txtfrombrand Pertalite yang ngakunya Ron 90 kalah boros sama Ron 89

https://t.co/BuPeeuZb2P";0;;;#N/A;;;;;;;;;;;;;;;;;;;
